Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1673499307,1000,GET,/,223.900000,0.000000,3600,3800,3900,3900,4100,4100,4200,4300,4500,4500,4500,10214,0,3300.0,2783.0962679105096,5.31952700112015,5105.515788000048,10204.995594282358
1673499307,1000,,Aggregated,223.900000,0.000000,3600,3800,3900,3900,4100,4100,4200,4300,4500,4500,4500,10214,0,3300.0,2783.0962679105096,5.31952700112015,5105.515788000048,10204.995594282358
1673499308,1000,GET,/,224.900000,0.000000,3700,3800,3900,3900,4100,4100,4200,4300,4500,4500,4500,10314,0,3300.0,2789.450363388302,5.31952700112015,5105.515788000048,10204.995636998256
1673499308,1000,,Aggregated,224.900000,0.000000,3700,3800,3900,3900,4100,4100,4200,4300,4500,4500,4500,10314,0,3300.0,2789.450363388302,5.31952700112015,5105.515788000048,10204.995636998256
1673499309,1000,GET,/,212.200000,0.000000,3700,3800,3900,3900,4100,4100,4200,4300,4500,4500,4500,10464,0,3300.0,2798.0602023719357,5.31952700112015,5105.515788000048,10204.995699541285
1673499309,1000,,Aggregated,212.200000,0.000000,3700,3800,3900,3900,4100,4100,4200,4300,4500,4500,4500,10464,0,3300.0,2798.0602023719357,5.31952700112015,5105.515788000048,10204.995699541285
1673499310,1000,GET,/,220.000000,0.000000,3600,3800,3900,3900,4100,4100,4200,4300,4500,4500,4500,10561,0,3300.0,2807.866888043455,5.31952700112015,5105.515788000048,10204.995739039863
1673499310,1000,,Aggregated,220.000000,0.000000,3600,3800,3900,3900,4100,4100,4200,4300,4500,4500,4500,10561,0,3300.0,2807.866888043455,5.31952700112015,5105.515788000048,10204.995739039863
1673499311,1000,GET,/,216.800000,0.000000,3600,3800,3900,4000,4200,4400,4500,4600,4800,5300,5300,10959,0,3300.0,2853.8022371669804,5.31952700112015,5305.579240000952,10204.99589378593
1673499311,1000,,Aggregated,216.800000,0.000000,3600,3800,3900,4000,4200,4400,4500,4600,4800,5300,5300,10959,0,3300.0,2853.8022371669804,5.31952700112015,5305.579240000952,10204.99589378593
1673499312,1000,GET,/,201.600000,0.000000,3700,3800,3900,4000,4300,4400,4500,4600,4900,5300,5300,11175,0,3300.0,2871.655107197937,5.31952700112015,5305.579240000952,10204.995973154362
1673499312,1000,,Aggregated,201.600000,0.000000,3700,3800,3900,4000,4300,4400,4500,4600,4900,5300,5300,11175,0,3300.0,2871.655107197937,5.31952700112015,5305.579240000952,10204.995973154362
1673499313,1000,GET,/,201.600000,0.000000,3700,3800,4000,4100,4400,4600,4700,4900,5100,5300,5300,11551,0,3300.0,2886.2270652823927,5.31952700112015,5305.579240000952,10204.9961042334
1673499313,1000,,Aggregated,201.600000,0.000000,3700,3800,4000,4100,4400,4600,4700,4900,5100,5300,5300,11551,0,3300.0,2886.2270652823927,5.31952700112015,5305.579240000952,10204.9961042334
1673499314,1000,GET,/,202.900000,0.000000,3600,3800,4000,4100,4400,4600,4700,4900,5200,5300,5300,11601,0,3300.0,2884.5878265183965,5.31952700112015,5305.579240000952,10204.996121024049
1673499314,1000,,Aggregated,202.900000,0.000000,3600,3800,4000,4100,4400,4600,4700,4900,5200,5300,5300,11601,0,3300.0,2884.5878265183965,5.31952700112015,5305.579240000952,10204.996121024049
1673499315,1000,GET,/,231.200000,0.000000,3600,3800,4000,4100,4400,4600,4700,4900,5200,5300,5300,11844,0,3300.0,2887.592804892681,5.31952700112015,5305.579240000952,10204.996200607902
1673499315,1000,,Aggregated,231.200000,0.000000,3600,3800,4000,4100,4400,4600,4700,4900,5200,5300,5300,11844,0,3300.0,2887.592804892681,5.31952700112015,5305.579240000952,10204.996200607902
1673499316,1000,GET,/,226.400000,0.000000,3500,3900,4000,4200,4400,4600,4700,4900,5200,5300,5300,12100,0,3300.0,2903.01930650082,5.31952700112015,5305.579240000952,10204.996280991736
1673499316,1000,,Aggregated,226.400000,0.000000,3500,3900,4000,4200,4400,4600,4700,4900,5200,5300,5300,12100,0,3300.0,2903.01930650082,5.31952700112015,5305.579240000952,10204.996280991736
1673499317,1000,GET,/,214.300000,0.000000,3500,3800,4000,4100,4400,4600,4700,4900,5100,5300,5300,12375,0,3300.0,2915.497478378903,5.31952700112015,5305.579240000952,10204.996363636363
1673499317,1000,,Aggregated,214.300000,0.000000,3500,3800,4000,4100,4400,4600,4700,4900,5100,5300,5300,12375,0,3300.0,2915.497478378903,5.31952700112015,5305.579240000952,10204.996363636363
1673499318,1000,GET,/,213.100000,0.000000,3600,3800,4000,4100,4400,4600,4700,4900,5100,5300,5300,12648,0,3300.0,2929.2405211320292,5.31952700112015,5305.579240000952,10204.996442125237
1673499318,1000,,Aggregated,213.100000,0.000000,3600,3800,4000,4100,4400,4600,4700,4900,5100,5300,5300,12648,0,3300.0,2929.2405211320292,5.31952700112015,5305.579240000952,10204.996442125237
1673499319,1000,GET,/,211.300000,0.000000,3600,3800,4000,4000,4400,4600,4700,4900,5100,5300,5300,12729,0,3400.0,2933.5984684932755,5.31952700112015,5305.579240000952,10204.996464765496
1673499319,1000,,Aggregated,211.300000,0.000000,3600,3800,4000,4000,4400,4600,4700,4900,5100,5300,5300,12729,0,3400.0,2933.5984684932755,5.31952700112015,5305.579240000952,10204.996464765496
1673499320,1000,GET,/,228.000000,0.000000,3500,3700,3800,3900,4100,4500,4700,4900,5100,5200,5200,12888,0,3400.0,2942.7444317894824,5.31952700112015,5305.579240000952,10204.996508379889
1673499320,1000,,Aggregated,228.000000,0.000000,3500,3700,3800,3900,4100,4500,4700,4900,5100,5200,5200,12888,0,3400.0,2942.7444317894824,5.31952700112015,5305.579240000952,10204.996508379889
1673499321,1000,GET,/,219.900000,0.000000,3500,3700,3800,3900,4000,4400,4700,4800,5100,5200,5200,13174,0,3400.0,2961.125049287903,5.31952700112015,5305.579240000952,10204.996584180963
1673499321,1000,,Aggregated,219.900000,0.000000,3500,3700,3800,3900,4000,4400,4700,4800,5100,5200,5200,13174,0,3400.0,2961.125049287903,5.31952700112015,5305.579240000952,10204.996584180963
1673499322,1000,GET,/,230.800000,0.000000,3600,3800,3800,3900,4000,4000,4100,4300,4500,4500,4500,13412,0,3400.0,2976.81722972963,5.31952700112015,5305.579240000952,10204.996644795705
1673499322,1000,,Aggregated,230.800000,0.000000,3600,3800,3800,3900,4000,4000,4100,4300,4500,4500,4500,13412,0,3400.0,2976.81722972963,5.31952700112015,5305.579240000952,10204.996644795705
1673499323,1000,GET,/,230.800000,0.000000,3700,3800,3900,3900,4000,4100,4200,4300,4500,4500,4500,13651,0,3400.0,2991.835278001744,5.31952700112015,5305.579240000952,10204.996703538201
1673499323,1000,,Aggregated,230.800000,0.000000,3700,3800,3900,3900,4000,4100,4200,4300,4500,4500,4500,13651,0,3400.0,2991.835278001744,5.31952700112015,5305.579240000952,10204.996703538201
1673499324,1000,GET,/,216.200000,0.000000,3700,3800,3900,3900,4000,4100,4200,4300,4500,4500,4500,13854,0,3400.0,2994.8063089719058,5.31952700112015,5305.579240000952,10204.995308214235
1673499324,1000,,Aggregated,216.200000,0.000000,3700,3800,3900,3900,4000,4100,4200,4300,4500,4500,4500,13854,0,3400.0,2994.8063089719058,5.31952700112015,5305.579240000952,10204.995308214235
1673499325,1000,GET,/,225.600000,0.000000,3700,3800,3900,3900,4000,4100,4200,4300,4500,4500,4500,13899,0,3400.0,2996.5574081876975,5.31952700112015,5305.579240000952,10204.99532340456
1673499325,1000,,Aggregated,225.600000,0.000000,3700,3800,3900,3900,4000,4100,4200,4300,4500,4500,4500,13899,0,3400.0,2996.5574081876975,5.31952700112015,5305.579240000952,10204.99532340456
1673499326,1000,GET,/,226.000000,0.000000,3800,3900,3900,4000,4100,4100,4200,4200,4400,4400,4400,14050,0,3400.0,3007.580369520202,5.31952700112015,5305.579240000952,10204.99537366548
